Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.02    0.00      12/12          rrtm_taumol2_ [19]
                0.02    0.00      12/12          rrtm_taumol3_ [20]
                0.02    0.00      12/12          rrtm_taumol4_ [21]
                0.02    0.00      12/12          rrtm_taumol7_ [22]
                0.00    0.00      12/12          rrtm_taumol6_ [41]
                0.00    0.00      12/12          rrtm_taumol9_ [42]
                0.00    0.00      12/12          rrtm_taumol10_ [34]
                0.00    0.00      12/12          rrtm_taumol11_ [35]
                0.00    0.00      12/12          rrtm_taumol12_ [36]
                0.00    0.00      12/12          rrtm_taumol13_ [37]
                0.00    0.00      12/12          rrtm_taumol14_ [38]
                0.00    0.00      12/12          rrtm_taumol15_ [39]
                0.00    0.00      12/12          rrtm_taumol16_ [40]
-----------------------------------------------
                0.04    0.10      12/12          __radiation_ifs_rrtm_MOD_gas_optics [3]
[7]      7.1    0.04    0.10      12         srtm_gas_optical_depth_ [7]
                0.03    0.00      10/10          srtm_taumol17_ [17]
                0.02    0.00      10/10          srtm_taumol20_ [23]
                0.01    0.00      10/10          srtm_taumol16_ [29]
                0.01    0.00      10/10          srtm_taumol22_ [30]
                0.01    0.00      10/10          srtm_taumol23_ [31]
                0.01    0.00      10/10          srtm_taumol28_ [32]
                0.01    0.00      10/10          srtm_taumol29_ [33]
                0.00    0.00      10/10          srtm_taumol18_ [43]
                0.00    0.00      10/10          srtm_taumol19_ [44]
                0.00    0.00      10/10          srtm_taumol24_ [45]
                0.00    0.00      10/10          srtm_taumol25_ [46]
                0.00    0.00      10/10          srtm_taumol26_ [47]
                0.00    0.00       9/9           srtm_taumol21_ [48]
                0.00    0.00       9/9           srtm_taumol27_ [49]
-----------------------------------------------
                0.12    0.00      11/11          __radiation_interface_MOD_radiation [2]
[8]      6.3    0.12    0.00      11         __radiation_aerosol_optics_MOD_add_aerosol_optics [8]
                0.00    0.00   46678/46678       __radiation_aerosol_optics_data_MOD_calc_rh_index [127]
                0.00    0.00     350/350         __radiation_aerosol_optics_MOD_delta_eddington_extensive_vec [130]
                0.00    0.00      12/12          __radiation_gas_MOD_get_gas [146]
-----------------------------------------------
                0.12    0.00    4696/4696        __radiation_tripleclouds_sw_MOD_solver_tripleclouds_sw [4]
[9]      6.3    0.12    0.00    4696         __radiation_two_stream_MOD_calc_ref_trans_sw [9]
-----------------------------------------------
                0.09    0.00   10098/10098       __radiation_tripleclouds_lw_MOD_solver_tripleclouds_lw [5]
[10]     4.7    0.09    0.00   10098         __radiation_two_stream_MOD_calc_ref_trans_lw [10]
-----------------------------------------------
                0.04    0.00    9765/20692       __radiation_tripleclouds_sw_MOD_solver_tripleclouds_sw [4]
                0.04    0.00   10927/20692       __radiation_tripleclouds_lw_MOD_solver_tripleclouds_lw [5]
[11]     4.2    0.08    0.00   20692         __radiation_matrix_MOD_singlemat_x_vec [11]
-----------------------------------------------
                0.08    0.00      12/12          __radiation_ifs_rrtm_MOD_gas_optics [3]
[12]     4.2    0.08    0.00      12         __radiation_ifs_rrtm_MOD_planck_function_atmos [12]
-----------------------------------------------
                0.03    0.00      12/12          rrtm_gas_optical_depth_ [6]
[13]     1.6    0.03    0.00      12         rrtm_taumol5_ [13]
-----------------------------------------------
                0.03    0.00      12/12          rrtm_gas_optical_depth_ [6]
[14]     1.6    0.03    0.00      12         rrtm_taumol8_ [14]
-----------------------------------------------
                0.03    0.00     349/349         __radiation_tripleclouds_lw_MOD_solver_tripleclouds_lw [5]
[15]     1.6    0.03    0.00     349         __radiation_adding_ica_lw_MOD_calc_fluxes_no_scattering_lw [15]
-----------------------------------------------
                0.01    0.02      12/12          __radiation_interface_MOD_radiation [2]
[16]     1.6    0.01    0.02      12         __radiation_cloud_optics_MOD_cloud_optics [16]
                0.02    0.00   10145/10145       __radiation_liquid_optics_socrates_MOD_calc_liq_optics_socrates [24]
                0.00    0.00  189312/189312      __radiation_cloud_optics_MOD_delta_eddington_scat_od [125]
                0.00    0.00    3929/3929        __radiation_ice_optics_fu_MOD_calc_ice_optics_fu_lw [128]
                0.00    0.00    3919/3919        __radiation_ice_optics_fu_MOD_calc_ice_optics_fu_sw [129]
-----------------------------------------------
                0.03    0.00      10/10          srtm_gas_optical_depth_ [7]
[17]     1.3    0.03    0.00      10         srtm_taumol17_ [17]
-----------------------------------------------
                0.02    0.00      12/12          rrtm_gas_optical_depth_ [6]
[18]     1.0    0.02    0.00      12         rrtm_taumol1_ [18]
-----------------------------------------------
                0.02    0.00      12/12          rrtm_gas_optical_depth_ [6]
[19]     1.0    0.02    0.00      12         rrtm_taumol2_ [19]
-----------------------------------------------
                0.02    0.00      12/12          rrtm_gas_optical_depth_ [6]
[20]     1.0    0.02    0.00      12         rrtm_taumol3_ [20]
-----------------------------------------------
                0.02    0.00      12/12          rrtm_gas_optical_depth_ [6]
[21]     1.0    0.02    0.00      12         rrtm_taumol4_ [21]
-----------------------------------------------
                0.02    0.00      12/12          rrtm_gas_optical_depth_ [6]
[22]     1.0    0.02    0.00      12         rrtm_taumol7_ [22]
-----------------------------------------------
                0.02    0.00      10/10          srtm_gas_optical_depth_ [7]
[23]     1.0    0.02    0.00      10         srtm_taumol20_ [23]
-----------------------------------------------
                0.02    0.00   10145/10145       __radiation_cloud_optics_MOD_cloud_optics [16]
[24]     1.0    0.02    0.00   10145         __radiation_liquid_optics_socrates_MOD_calc_liq_optics_socrates [24]
-----------------------------------------------
                0.02    0.00     349/349         __radiation_tripleclouds_lw_MOD_solver_tripleclouds_lw [5]
[25]     1.0    0.02    0.00     349         __radiation_two_stream_MOD_calc_no_scattering_transmittance_lw [25]
-----------------------------------------------
                0.01    0.00      12/12          __radiation_ifs_rrtm_MOD_gas_optics [3]
[26]     0.5    0.01    0.00      12         rrtm_prepare_gases_ [26]
-----------------------------------------------
