Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00       1/1           __radiation_interface_MOD_set_gas_units [208]
                0.00    0.00       1/1           __radiation_thermodynamics_MOD_calc_saturation_wrt_liquid [212]
                0.00    0.00       1/1           __radiation_gas_MOD_out_of_physical_bounds [204]
                0.00    0.00       1/1           __radiation_single_level_MOD_out_of_physical_bounds [211]
                0.00    0.00       1/1           __radiation_thermodynamics_MOD_out_of_physical_bounds [213]
                0.00    0.00       1/1           __radiation_cloud_MOD_out_of_physical_bounds [192]
                0.00    0.00       1/1           __radiation_aerosol_MOD_out_of_physical_bounds [185]
                0.00    0.00       1/1           __radiation_flux_MOD_out_of_physical_bounds [201]
                0.00    0.00       1/1           __radiation_save_MOD_save_fluxes [209]
-----------------------------------------------
                0.00    0.01       1/1           __radiation_ifs_rrtm_MOD_setup_gas_optics [36]
[32]     0.7    0.00    0.01       1         srtm_init_ [32]
                0.01    0.00       1/1           srtm_kgb17_ [33]
                0.00    0.00       1/1           srtm_kgb16_ [104]
                0.00    0.00       1/1           susrtm_ [121]
                0.00    0.00       1/1           srtm_kgb19_ [106]
                0.00    0.00       1/1           srtm_kgb18_ [105]
                0.00    0.00       1/1           srtm_kgb22_ [109]
                0.00    0.00       1/1           srtm_kgb21_ [108]
                0.00    0.00       1/1           srtm_kgb20_ [107]
                0.00    0.00       1/1           srtm_kgb26_ [113]
                0.00    0.00       1/1           srtm_kgb25_ [112]
                0.00    0.00       1/1           srtm_kgb24_ [111]
                0.00    0.00       1/1           srtm_kgb23_ [110]
                0.00    0.00       1/1           srtm_kgb29_ [116]
                0.00    0.00       1/1           srtm_kgb28_ [115]
                0.00    0.00       1/1           srtm_kgb27_ [114]
                0.00    0.00       1/1           srtm_cmbgb17_ [91]
                0.00    0.00       1/1           srtm_cmbgb16_ [90]
                0.00    0.00       1/1           srtm_cmbgb20_ [94]
                0.00    0.00       1/1           srtm_cmbgb19_ [93]
                0.00    0.00       1/1           srtm_cmbgb18_ [92]
                0.00    0.00       1/1           srtm_cmbgb24_ [98]
                0.00    0.00       1/1           srtm_cmbgb23_ [97]
                0.00    0.00       1/1           srtm_cmbgb22_ [96]
                0.00    0.00       1/1           srtm_cmbgb21_ [95]
                0.00    0.00       1/1           srtm_cmbgb27_ [101]
                0.00    0.00       1/1           srtm_cmbgb26_ [100]
                0.00    0.00       1/1           srtm_cmbgb25_ [99]
                0.00    0.00       1/1           srtm_cmbgb29_ [103]
                0.00    0.00       1/1           srtm_cmbgb28_ [102]
-----------------------------------------------
                0.01    0.00       1/1           srtm_init_ [32]
[33]     0.7    0.01    0.00       1         srtm_kgb17_ [33]
-----------------------------------------------
                                                 <spontaneous>
[34]     0.7    0.00    0.01                 main [34]
                0.00    0.01       1/1           MAIN__ [31]
-----------------------------------------------
                0.01    0.00      12/12          __radiation_interface_MOD_radiation [2]
[35]     0.7    0.01    0.00      12         __radiation_cloud_optics_MOD_cloud_optics [35]
                0.00    0.00  193082/193082      __radiation_cloud_optics_MOD_delta_eddington_scat_od [129]
                0.00    0.00   10526/10526       __radiation_liquid_optics_socrates_MOD_calc_liq_optics_socrates [132]
                0.00    0.00    3978/3978        __radiation_ice_optics_fu_MOD_calc_ice_optics_fu_sw [133]
                0.00    0.00    3971/3971        __radiation_ice_optics_fu_MOD_calc_ice_optics_fu_lw [134]
-----------------------------------------------
                0.00    0.01       1/1           __radiation_interface_MOD_setup_radiation [37]
[36]     0.7    0.00    0.01       1         __radiation_ifs_rrtm_MOD_setup_gas_optics [36]
                0.00    0.01       1/1           srtm_init_ [32]
                0.00    0.00       2/2           __radiation_spectral_definition_MOD_allocate_bands_only [174]
                0.00    0.00       1/1           surrtab_ [117]
                0.00    0.00       1/1           surrtrf_ [120]
                0.00    0.00       1/1           surrtpk_ [119]
                0.00    0.00       1/1           rrtm_init_140gp_ [73]
-----------------------------------------------
                0.00    0.01       1/1           MAIN__ [31]
[37]     0.7    0.00    0.01       1         __radiation_interface_MOD_setup_radiation [37]
                0.00    0.01       1/1           __radiation_ifs_rrtm_MOD_setup_gas_optics [36]
                0.00    0.00       1/1           __radiation_config_MOD_consolidate_config [195]
                0.00    0.00       1/1           __radiation_config_MOD_consolidate_sw_albedo_intervals [197]
                0.00    0.00       1/1           __radiation_config_MOD_consolidate_lw_emiss_intervals [196]
                0.00    0.00       1/1           __radiation_cloud_optics_MOD_setup_cloud_optics [193]
                0.00    0.00       1/1           __radiation_aerosol_optics_MOD_setup_aerosol_optics [186]
-----------------------------------------------
                                                 <spontaneous>
[38]     0.7    0.01    0.00                 _init [38]
-----------------------------------------------
                0.00    0.00      12/12          rrtm_gas_optical_depth_ [5]
[39]     0.0    0.00    0.00      12         rrtm_taumol11_ [39]
-----------------------------------------------
                0.00    0.00      12/12          rrtm_gas_optical_depth_ [5]
[40]     0.0    0.00    0.00      12         rrtm_taumol13_ [40]
-----------------------------------------------
                0.00    0.00      12/12          rrtm_gas_optical_depth_ [5]
[41]     0.0    0.00    0.00      12         rrtm_taumol14_ [41]
-----------------------------------------------
                0.00    0.00      12/12          rrtm_gas_optical_depth_ [5]
[42]     0.0    0.00    0.00      12         rrtm_taumol16_ [42]
-----------------------------------------------
                0.00    0.00      12/12          rrtm_gas_optical_depth_ [5]
[43]     0.0    0.00    0.00      12         rrtm_taumol2_ [43]
-----------------------------------------------
                0.00    0.00      12/12          rrtm_gas_optical_depth_ [5]
[44]     0.0    0.00    0.00      12         rrtm_taumol4_ [44]
-----------------------------------------------
                0.00    0.00      12/12          rrtm_gas_optical_depth_ [5]
[45]     0.0    0.00    0.00      12         rrtm_taumol6_ [45]
-----------------------------------------------
                0.00    0.00      11/11          __radiation_ifs_rrtm_MOD_gas_optics [3]
[46]     0.0    0.00    0.00      11         srtm_setcoef_ [46]
-----------------------------------------------
                0.00    0.00      10/10          srtm_gas_optical_depth_ [10]
[47]     0.0    0.00    0.00      10         srtm_taumol16_ [47]
-----------------------------------------------
                0.00    0.00      10/10          srtm_gas_optical_depth_ [10]
[48]     0.0    0.00    0.00      10         srtm_taumol17_ [48]
-----------------------------------------------
                0.00    0.00      10/10          srtm_gas_optical_depth_ [10]
[49]     0.0    0.00    0.00      10         srtm_taumol19_ [49]
-----------------------------------------------
                0.00    0.00      10/10          srtm_gas_optical_depth_ [10]
[50]     0.0    0.00    0.00      10         srtm_taumol21_ [50]
-----------------------------------------------
                0.00    0.00      10/10          srtm_gas_optical_depth_ [10]
[51]     0.0    0.00    0.00      10         srtm_taumol23_ [51]
-----------------------------------------------
                0.00    0.00      10/10          srtm_gas_optical_depth_ [10]
[52]     0.0    0.00    0.00      10         srtm_taumol24_ [52]
-----------------------------------------------
                0.00    0.00      10/10          srtm_gas_optical_depth_ [10]
[53]     0.0    0.00    0.00      10         srtm_taumol26_ [53]
-----------------------------------------------
                0.00    0.00      10/10          srtm_gas_optical_depth_ [10]
[54]     0.0    0.00    0.00      10         srtm_taumol27_ [54]
-----------------------------------------------
                0.00    0.00      10/10          srtm_gas_optical_depth_ [10]
[55]     0.0    0.00    0.00      10         srtm_taumol28_ [55]
-----------------------------------------------
                0.00    0.00      10/10          srtm_gas_optical_depth_ [10]
[56]     0.0    0.00    0.00      10         srtm_taumol29_ [56]
-----------------------------------------------
                0.00    0.00       1/1           rrtm_init_140gp_ [73]
[57]     0.0    0.00    0.00       1         rrtm_cmbgb10_ [57]
-----------------------------------------------
                0.00    0.00       1/1           rrtm_init_140gp_ [73]
[58]     0.0    0.00    0.00       1         rrtm_cmbgb11_ [58]
-----------------------------------------------
                0.00    0.00       1/1           rrtm_init_140gp_ [73]
[59]     0.0    0.00    0.00       1         rrtm_cmbgb12_ [59]
-----------------------------------------------
                0.00    0.00       1/1           rrtm_init_140gp_ [73]
[60]     0.0    0.00    0.00       1         rrtm_cmbgb13_ [60]
-----------------------------------------------
                0.00    0.00       1/1           rrtm_init_140gp_ [73]
[61]     0.0    0.00    0.00       1         rrtm_cmbgb14_ [61]
-----------------------------------------------
                0.00    0.00       1/1           rrtm_init_140gp_ [73]
[62]     0.0    0.00    0.00       1         rrtm_cmbgb15_ [62]
-----------------------------------------------
                0.00    0.00       1/1           rrtm_init_140gp_ [73]
[63]     0.0    0.00    0.00       1         rrtm_cmbgb16_ [63]
-----------------------------------------------
                0.00    0.00       1/1           rrtm_init_140gp_ [73]
[64]     0.0    0.00    0.00       1         rrtm_cmbgb1_ [64]
-----------------------------------------------
                0.00    0.00       1/1           rrtm_init_140gp_ [73]
[65]     0.0    0.00    0.00       1         rrtm_cmbgb2_ [65]
-----------------------------------------------
                0.00    0.00       1/1           rrtm_init_140gp_ [73]
[66]     0.0    0.00    0.00       1         rrtm_cmbgb3_ [66]
-----------------------------------------------
                0.00    0.00       1/1           rrtm_init_140gp_ [73]
[67]     0.0    0.00    0.00       1         rrtm_cmbgb4_ [67]
-----------------------------------------------
                0.00    0.00       1/1           rrtm_init_140gp_ [73]
[68]     0.0    0.00    0.00       1         rrtm_cmbgb5_ [68]
-----------------------------------------------
                0.00    0.00       1/1           rrtm_init_140gp_ [73]
[69]     0.0    0.00    0.00       1         rrtm_cmbgb6_ [69]
-----------------------------------------------
                0.00    0.00       1/1           rrtm_init_140gp_ [73]
[70]     0.0    0.00    0.00       1         rrtm_cmbgb7_ [70]
-----------------------------------------------
                0.00    0.00       1/1           rrtm_init_140gp_ [73]
[71]     0.0    0.00    0.00       1         rrtm_cmbgb8_ [71]
-----------------------------------------------
                0.00    0.00       1/1           rrtm_init_140gp_ [73]
[72]     0.0    0.00    0.00       1         rrtm_cmbgb9_ [72]
-----------------------------------------------
                0.00    0.00       1/1           __radiation_ifs_rrtm_MOD_setup_gas_optics [36]
[73]     0.0    0.00    0.00       1         rrtm_init_140gp_ [73]
                0.00    0.00       1/1           surrtftr_ [118]
                0.00    0.00       1/1           rrtm_kgb3_ [83]
                0.00    0.00       1/1           rrtm_kgb2_ [82]
                0.00    0.00       1/1           rrtm_kgb1_ [81]
                0.00    0.00       1/1           rrtm_kgb6_ [86]
                0.00    0.00       1/1           rrtm_kgb5_ [85]
                0.00    0.00       1/1           rrtm_kgb4_ [84]
                0.00    0.00       1/1           rrtm_kgb9_ [89]
                0.00    0.00       1/1           rrtm_kgb8_ [88]
                0.00    0.00       1/1           rrtm_kgb7_ [87]
                0.00    0.00       1/1           rrtm_kgb12_ [76]
                0.00    0.00       1/1           rrtm_kgb11_ [75]
                0.00    0.00       1/1           rrtm_kgb10_ [74]
                0.00    0.00       1/1           rrtm_kgb16_ [80]
                0.00    0.00       1/1           rrtm_kgb15_ [79]
                0.00    0.00       1/1           rrtm_kgb14_ [78]
                0.00    0.00       1/1           rrtm_kgb13_ [77]
                0.00    0.00       1/1           rrtm_cmbgb3_ [66]
                0.00    0.00       1/1           rrtm_cmbgb2_ [65]
                0.00    0.00       1/1           rrtm_cmbgb1_ [64]
                0.00    0.00       1/1           rrtm_cmbgb6_ [69]
                0.00    0.00       1/1           rrtm_cmbgb5_ [68]
                0.00    0.00       1/1           rrtm_cmbgb4_ [67]
                0.00    0.00       1/1           rrtm_cmbgb9_ [72]
                0.00    0.00       1/1           rrtm_cmbgb8_ [71]
                0.00    0.00       1/1           rrtm_cmbgb7_ [70]
                0.00    0.00       1/1           rrtm_cmbgb12_ [59]
                0.00    0.00       1/1           rrtm_cmbgb11_ [58]
                0.00    0.00       1/1           rrtm_cmbgb10_ [57]
                0.00    0.00       1/1           rrtm_cmbgb15_ [62]
                0.00    0.00       1/1           rrtm_cmbgb14_ [61]
                0.00    0.00       1/1           rrtm_cmbgb13_ [60]
                0.00    0.00       1/1           rrtm_cmbgb16_ [63]
-----------------------------------------------
                0.00    0.00       1/1           rrtm_init_140gp_ [73]
[74]     0.0    0.00    0.00       1         rrtm_kgb10_ [74]
-----------------------------------------------
                0.00    0.00       1/1           rrtm_init_140gp_ [73]
[75]     0.0    0.00    0.00       1         rrtm_kgb11_ [75]
-----------------------------------------------
                0.00    0.00       1/1           rrtm_init_140gp_ [73]
[76]     0.0    0.00    0.00       1         rrtm_kgb12_ [76]
-----------------------------------------------
                0.00    0.00       1/1           rrtm_init_140gp_ [73]
[77]     0.0    0.00    0.00       1         rrtm_kgb13_ [77]
-----------------------------------------------
                0.00    0.00       1/1           rrtm_init_140gp_ [73]
[78]     0.0    0.00    0.00       1         rrtm_kgb14_ [78]
-----------------------------------------------
                0.00    0.00       1/1           rrtm_init_140gp_ [73]
[79]     0.0    0.00    0.00       1         rrtm_kgb15_ [79]
-----------------------------------------------
                0.00    0.00       1/1           rrtm_init_140gp_ [73]
[80]     0.0    0.00    0.00       1         rrtm_kgb16_ [80]
-----------------------------------------------
                0.00    0.00       1/1           rrtm_init_140gp_ [73]
[81]     0.0    0.00    0.00       1         rrtm_kgb1_ [81]
-----------------------------------------------
                0.00    0.00       1/1           rrtm_init_140gp_ [73]
[82]     0.0    0.00    0.00       1         rrtm_kgb2_ [82]
-----------------------------------------------
                0.00    0.00       1/1           rrtm_init_140gp_ [73]
[83]     0.0    0.00    0.00       1         rrtm_kgb3_ [83]
-----------------------------------------------
                0.00    0.00       1/1           rrtm_init_140gp_ [73]
[84]     0.0    0.00    0.00       1         rrtm_kgb4_ [84]
-----------------------------------------------
                0.00    0.00       1/1           rrtm_init_140gp_ [73]
[85]     0.0    0.00    0.00       1         rrtm_kgb5_ [85]
-----------------------------------------------
                0.00    0.00       1/1           rrtm_init_140gp_ [73]
[86]     0.0    0.00    0.00       1         rrtm_kgb6_ [86]
-----------------------------------------------
                0.00    0.00       1/1           rrtm_init_140gp_ [73]
[87]     0.0    0.00    0.00       1         rrtm_kgb7_ [87]
-----------------------------------------------
                0.00    0.00       1/1           rrtm_init_140gp_ [73]
[88]     0.0    0.00    0.00       1         rrtm_kgb8_ [88]
-----------------------------------------------
                0.00    0.00       1/1           rrtm_init_140gp_ [73]
[89]     0.0    0.00    0.00       1         rrtm_kgb9_ [89]
-----------------------------------------------
                0.00    0.00       1/1           srtm_init_ [32]
[90]     0.0    0.00    0.00       1         srtm_cmbgb16_ [90]
-----------------------------------------------
                0.00    0.00       1/1           srtm_init_ [32]
[91]     0.0    0.00    0.00       1         srtm_cmbgb17_ [91]
-----------------------------------------------
                0.00    0.00       1/1           srtm_init_ [32]
[92]     0.0    0.00    0.00       1         srtm_cmbgb18_ [92]
-----------------------------------------------
                0.00    0.00       1/1           srtm_init_ [32]
[93]     0.0    0.00    0.00       1         srtm_cmbgb19_ [93]
-----------------------------------------------
                0.00    0.00       1/1           srtm_init_ [32]
[94]     0.0    0.00    0.00       1         srtm_cmbgb20_ [94]
-----------------------------------------------
                0.00    0.00       1/1           srtm_init_ [32]
[95]     0.0    0.00    0.00       1         srtm_cmbgb21_ [95]
-----------------------------------------------
                0.00    0.00       1/1           srtm_init_ [32]
[96]     0.0    0.00    0.00       1         srtm_cmbgb22_ [96]
-----------------------------------------------
                0.00    0.00       1/1           srtm_init_ [32]
[97]     0.0    0.00    0.00       1         srtm_cmbgb23_ [97]
-----------------------------------------------
                0.00    0.00       1/1           srtm_init_ [32]
[98]     0.0    0.00    0.00       1         srtm_cmbgb24_ [98]
-----------------------------------------------
                0.00    0.00       1/1           srtm_init_ [32]
[99]     0.0    0.00    0.00       1         srtm_cmbgb25_ [99]
-----------------------------------------------
                0.00    0.00       1/1           srtm_init_ [32]
[100]    0.0    0.00    0.00       1         srtm_cmbgb26_ [100]
-----------------------------------------------
                0.00    0.00       1/1           srtm_init_ [32]
[101]    0.0    0.00    0.00       1         srtm_cmbgb27_ [101]
-----------------------------------------------
                0.00    0.00       1/1           srtm_init_ [32]
[102]    0.0    0.00    0.00       1         srtm_cmbgb28_ [102]
-----------------------------------------------
                0.00    0.00       1/1           srtm_init_ [32]
[103]    0.0    0.00    0.00       1         srtm_cmbgb29_ [103]
-----------------------------------------------
                0.00    0.00       1/1           srtm_init_ [32]
[104]    0.0    0.00    0.00       1         srtm_kgb16_ [104]
-----------------------------------------------
                0.00    0.00       1/1           srtm_init_ [32]
[105]    0.0    0.00    0.00       1         srtm_kgb18_ [105]
-----------------------------------------------
                0.00    0.00       1/1           srtm_init_ [32]
[106]    0.0    0.00    0.00       1         srtm_kgb19_ [106]
-----------------------------------------------
                0.00    0.00       1/1           srtm_init_ [32]
[107]    0.0    0.00    0.00       1         srtm_kgb20_ [107]
-----------------------------------------------
                0.00    0.00       1/1           srtm_init_ [32]
[108]    0.0    0.00    0.00       1         srtm_kgb21_ [108]
-----------------------------------------------
                0.00    0.00       1/1           srtm_init_ [32]
[109]    0.0    0.00    0.00       1         srtm_kgb22_ [109]
-----------------------------------------------
                0.00    0.00       1/1           srtm_init_ [32]
[110]    0.0    0.00    0.00       1         srtm_kgb23_ [110]
-----------------------------------------------
                0.00    0.00       1/1           srtm_init_ [32]
[111]    0.0    0.00    0.00       1         srtm_kgb24_ [111]
-----------------------------------------------
                0.00    0.00       1/1           srtm_init_ [32]
[112]    0.0    0.00    0.00       1         srtm_kgb25_ [112]
-----------------------------------------------
                0.00    0.00       1/1           srtm_init_ [32]
[113]    0.0    0.00    0.00       1         srtm_kgb26_ [113]
-----------------------------------------------
                0.00    0.00       1/1           srtm_init_ [32]
[114]    0.0    0.00    0.00       1         srtm_kgb27_ [114]
-----------------------------------------------
                0.00    0.00       1/1           srtm_init_ [32]
[115]    0.0    0.00    0.00       1         srtm_kgb28_ [115]
-----------------------------------------------
                0.00    0.00       1/1           srtm_init_ [32]
[116]    0.0    0.00    0.00       1         srtm_kgb29_ [116]
-----------------------------------------------
                0.00    0.00       1/1           __radiation_ifs_rrtm_MOD_setup_gas_optics [36]
[117]    0.0    0.00    0.00       1         surrtab_ [117]
-----------------------------------------------
                0.00    0.00       1/1           rrtm_init_140gp_ [73]
[118]    0.0    0.00    0.00       1         surrtftr_ [118]
-----------------------------------------------
                0.00    0.00       1/1           __radiation_ifs_rrtm_MOD_setup_gas_optics [36]
[119]    0.0    0.00    0.00       1         surrtpk_ [119]
-----------------------------------------------
                0.00    0.00       1/1           __radiation_ifs_rrtm_MOD_setup_gas_optics [36]
[120]    0.0    0.00    0.00       1         surrtrf_ [120]
-----------------------------------------------
                0.00    0.00       1/1           srtm_init_ [32]
[121]    0.0    0.00    0.00       1         susrtm_ [121]
-----------------------------------------------
                0.00    0.00  193082/193082      __radiation_cloud_optics_MOD_cloud_optics [35]
[129]    0.0    0.00    0.00  193082         __radiation_cloud_optics_MOD_delta_eddington_scat_od [129]
-----------------------------------------------
                0.00    0.00   48602/48602       __radiation_aerosol_optics_MOD_add_aerosol_optics [8]
[130]    0.0    0.00    0.00   48602         __radiation_aerosol_optics_data_MOD_calc_rh_index [130]
-----------------------------------------------
                0.00    0.00   11725/11725       __radiation_overlap_MOD_calc_overlap_matrices_nocol [135]
[131]    0.0    0.00    0.00   11725         __radiation_overlap_MOD_calc_alpha_overlap_matrix [131]
-----------------------------------------------
                0.00    0.00   10526/10526       __radiation_cloud_optics_MOD_cloud_optics [35]
[132]    0.0    0.00    0.00   10526         __radiation_liquid_optics_socrates_MOD_calc_liq_optics_socrates [132]
-----------------------------------------------
                0.00    0.00    3978/3978        __radiation_cloud_optics_MOD_cloud_optics [35]
[133]    0.0    0.00    0.00    3978         __radiation_ice_optics_fu_MOD_calc_ice_optics_fu_sw [133]
-----------------------------------------------
                0.00    0.00    3971/3971        __radiation_cloud_optics_MOD_cloud_optics [35]
[134]    0.0    0.00    0.00    3971         __radiation_ice_optics_fu_MOD_calc_ice_optics_fu_lw [134]
-----------------------------------------------
                0.00    0.00     360/720         __radiation_tripleclouds_sw_MOD_solver_tripleclouds_sw [4]
                0.00    0.00     360/720         __radiation_tripleclouds_lw_MOD_solver_tripleclouds_lw [6]
[135]    0.0    0.00    0.00     720         __radiation_overlap_MOD_calc_overlap_matrices_nocol [135]
                0.00    0.00   11725/11725       __radiation_overlap_MOD_calc_alpha_overlap_matrix [131]
-----------------------------------------------
                0.00    0.00     358/358         __radiation_aerosol_optics_MOD_add_aerosol_optics [8]
[136]    0.0    0.00    0.00     358         __radiation_aerosol_optics_MOD_delta_eddington_extensive_vec [136]
-----------------------------------------------
                0.00    0.00     150/150         __radiation_spectral_definition_MOD_calc_mapping_from_bands [175]
[137]    0.0    0.00    0.00     150         __radiation_spectral_definition_MOD_calc_planck_function_wavenumber [137]
-----------------------------------------------
                0.00    0.00       1/72          __easy_netcdf_MOD_get_real_scalar [179]
                0.00    0.00       2/72          __easy_netcdf_MOD_put_real_vector [172]
                0.00    0.00       8/72          __easy_netcdf_MOD_get_rank [147]
                0.00    0.00       8/72          __easy_netcdf_MOD_get_real_vector [161]
                0.00    0.00      11/72          __easy_netcdf_MOD_put_real_matrix [157]
                0.00    0.00      11/72          __easy_netcdf_MOD_get_real_array3 [156]
                0.00    0.00      31/72          __easy_netcdf_MOD_get_real_matrix [140]
[138]    0.0    0.00    0.00      72         __easy_netcdf_MOD_get_array_dimensions [138]
-----------------------------------------------
                0.00    0.00       1/64          __easy_netcdf_MOD_get_real_scalar [179]
                0.00    0.00       2/64          __easy_netcdf_MOD_put_real_vector [172]
                0.00    0.00       8/64          __easy_netcdf_MOD_get_real_vector [161]
                0.00    0.00      11/64          __easy_netcdf_MOD_put_real_matrix [157]
                0.00    0.00      11/64          __easy_netcdf_MOD_get_real_array3 [156]
                0.00    0.00      31/64          __easy_netcdf_MOD_get_real_matrix [140]
[139]    0.0    0.00    0.00      64         __easy_netcdf_MOD_get_variable_id [139]
-----------------------------------------------
                0.00    0.00       4/31          __radiation_cloud_optics_data_MOD_setup_cloud_optics [194]
                0.00    0.00      10/31          __radiation_aerosol_optics_data_MOD_setup_aerosol_optics [190]
                0.00    0.00      17/31          __ecrad_driver_read_input_MOD_read_input [184]
[140]    0.0    0.00    0.00      31         __easy_netcdf_MOD_get_real_matrix [140]
                0.00    0.00      31/64          __easy_netcdf_MOD_get_variable_id [139]
                0.00    0.00      31/72          __easy_netcdf_MOD_get_array_dimensions [138]
-----------------------------------------------
                0.00    0.00      12/24          __radiation_tripleclouds_sw_MOD_solver_tripleclouds_sw [4]
                0.00    0.00      12/24          __radiation_tripleclouds_lw_MOD_solver_tripleclouds_lw [6]
[141]    0.0    0.00    0.00      24         __radiation_regions_MOD_calc_region_properties [141]
-----------------------------------------------
                0.00    0.00      23/23          __radiation_config_MOD_print_config [198]
[142]    0.0    0.00    0.00      23         __radiation_config_MOD_print_logical [142]
-----------------------------------------------
                0.00    0.00       3/19          __radiation_thermodynamics_MOD_out_of_physical_bounds [213]
                0.00    0.00       3/19          __radiation_single_level_MOD_out_of_physical_bounds [211]
                0.00    0.00       5/19          __radiation_cloud_MOD_out_of_physical_bounds [192]
                0.00    0.00       8/19          __radiation_flux_MOD_out_of_physical_bounds [201]
[143]    0.0    0.00    0.00      19         __radiation_check_MOD_out_of_bounds_2d [143]
-----------------------------------------------
                0.00    0.00       2/14          __radiation_aerosol_optics_data_MOD_setup_aerosol_optics [190]
                0.00    0.00       2/14          __radiation_cloud_optics_data_MOD_setup_cloud_optics [194]
                0.00    0.00      10/14          __ecrad_driver_read_input_MOD_read_input [184]
[144]    0.0    0.00    0.00      14         __easy_netcdf_MOD_exists [144]
-----------------------------------------------
                0.00    0.00      13/13          __radiation_save_MOD_save_fluxes [209]
[145]    0.0    0.00    0.00      13         __easy_netcdf_MOD_define_variable [145]
-----------------------------------------------
                0.00    0.00       2/13          __easy_netcdf_MOD_put_real_vector [172]
                0.00    0.00      11/13          __easy_netcdf_MOD_put_real_matrix [157]
[146]    0.0    0.00    0.00      13         __easy_netcdf_MOD_end_define_mode [146]
-----------------------------------------------
                0.00    0.00      12/12          __ecrad_driver_read_input_MOD_read_input [184]
[147]    0.0    0.00    0.00      12         __easy_netcdf_MOD_get_rank [147]
                0.00    0.00       8/72          __easy_netcdf_MOD_get_array_dimensions [138]
-----------------------------------------------
                0.00    0.00      12/12          __radiation_interface_MOD_radiation [2]
[148]    0.0    0.00    0.00      12         __radiation_cloud_MOD_crop_cloud_fraction [148]
-----------------------------------------------
                0.00    0.00      12/12          __radiation_interface_MOD_radiation [2]
[149]    0.0    0.00    0.00      12         __radiation_flux_MOD_calc_surface_spectral [149]
-----------------------------------------------
                0.00    0.00      12/12          __radiation_interface_MOD_radiation [2]
[150]    0.0    0.00    0.00      12         __radiation_flux_MOD_calc_toa_spectral [150]
-----------------------------------------------
                                  96             __radiation_gas_MOD_assert_units_gas [151]
                0.00    0.00      12/12          __radiation_ifs_rrtm_MOD_gas_optics [3]
[151]    0.0    0.00    0.00      12+96      __radiation_gas_MOD_assert_units_gas [151]
                                  96             __radiation_gas_MOD_assert_units_gas [151]
-----------------------------------------------
                0.00    0.00      12/12          __radiation_aerosol_optics_MOD_add_aerosol_optics [8]
[152]    0.0    0.00    0.00      12         __radiation_gas_MOD_get_gas [152]
-----------------------------------------------
                0.00    0.00      12/12          __ecrad_driver_read_input_MOD_read_input [184]
[153]    0.0    0.00    0.00      12         __radiation_gas_MOD_scale_gas [153]
-----------------------------------------------
                0.00    0.00      12/12          __radiation_ifs_rrtm_MOD_gas_optics [3]
[154]    0.0    0.00    0.00      12         __radiation_ifs_rrtm_MOD_planck_function_surf [154]
-----------------------------------------------
                0.00    0.00      12/12          __radiation_interface_MOD_radiation [2]
[155]    0.0    0.00    0.00      12         __radiation_single_level_MOD_get_albedos [155]
-----------------------------------------------
                0.00    0.00       1/11          __ecrad_driver_read_input_MOD_read_input [184]
                0.00    0.00      10/11          __radiation_aerosol_optics_data_MOD_setup_aerosol_optics [190]
[156]    0.0    0.00    0.00      11         __easy_netcdf_MOD_get_real_array3 [156]
                0.00    0.00      11/64          __easy_netcdf_MOD_get_variable_id [139]
                0.00    0.00      11/72          __easy_netcdf_MOD_get_array_dimensions [138]
-----------------------------------------------
                0.00    0.00      11/11          __radiation_save_MOD_save_fluxes [209]
[157]    0.0    0.00    0.00      11         __easy_netcdf_MOD_put_real_matrix [157]
                0.00    0.00      11/13          __easy_netcdf_MOD_end_define_mode [146]
                0.00    0.00      11/64          __easy_netcdf_MOD_get_variable_id [139]
                0.00    0.00      11/72          __easy_netcdf_MOD_get_array_dimensions [138]
-----------------------------------------------
                0.00    0.00      11/11          __radiation_aerosol_optics_data_MOD_print_description [188]
[158]    0.0    0.00    0.00      11         __radiation_aerosol_optics_data_MOD_get_line [158]
-----------------------------------------------
                0.00    0.00       1/10          __radiation_gas_MOD_out_of_physical_bounds [204]
                0.00    0.00       2/10          __radiation_cloud_MOD_out_of_physical_bounds [192]
                0.00    0.00       7/10          __radiation_aerosol_MOD_out_of_physical_bounds [185]
[159]    0.0    0.00    0.00      10         __radiation_check_MOD_out_of_bounds_3d [159]
-----------------------------------------------
                0.00    0.00      10/10          __radiation_config_MOD_read_config_from_namelist [199]
[160]    0.0    0.00    0.00      10         __radiation_config_MOD_get_enum_code [160]
-----------------------------------------------
                0.00    0.00       2/8           __ecrad_driver_read_input_MOD_read_input [184]
                0.00    0.00       6/8           __radiation_aerosol_optics_data_MOD_setup_aerosol_optics [190]
[161]    0.0    0.00    0.00       8         __easy_netcdf_MOD_get_real_vector [161]
                0.00    0.00       8/64          __easy_netcdf_MOD_get_variable_id [139]
                0.00    0.00       8/72          __easy_netcdf_MOD_get_array_dimensions [138]
-----------------------------------------------
                0.00    0.00       8/8           __radiation_config_MOD_print_config [198]
[162]    0.0    0.00    0.00       8         __radiation_config_MOD_print_enum [162]
-----------------------------------------------
                0.00    0.00       7/7           __ecrad_driver_read_input_MOD_read_input [184]
[163]    0.0    0.00    0.00       7         __radiation_gas_MOD_put_gas [163]
-----------------------------------------------
