Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
		     Call graph (explanation follows)


granularity: each sample hit covers 4 byte(s) for 0.65% of 1.55 seconds

index % time    self  children    called     name
                                                 <spontaneous>
[1]     98.7    0.00    1.53                 frame_dummy [1]
                0.00    1.53      12/12          __radiation_interface_MOD_radiation [2]
-----------------------------------------------
                0.00    1.53      12/12          frame_dummy [1]
[2]     98.7    0.00    1.53      12         __radiation_interface_MOD_radiation [2]
                0.20    0.39      12/12          __radiation_ifs_rrtm_MOD_gas_optics [3]
                0.27    0.14      12/12          __radiation_tripleclouds_sw_MOD_solver_tripleclouds_sw [4]
                0.20    0.16      12/12          __radiation_tripleclouds_lw_MOD_solver_tripleclouds_lw [5]
                0.15    0.00      11/11          __radiation_aerosol_optics_MOD_add_aerosol_optics [7]
                0.02    0.00      12/12          __radiation_cloud_optics_MOD_cloud_optics [23]
                0.00    0.00      12/12          __radiation_single_level_MOD_get_albedos [153]
                0.00    0.00      12/12          __radiation_flux_MOD_calc_surface_spectral [147]
                0.00    0.00      12/12          __radiation_flux_MOD_calc_toa_spectral [148]
                0.00    0.00      11/11          __radiation_cloud_MOD_crop_cloud_fraction [157]
-----------------------------------------------
                0.20    0.39      12/12          __radiation_interface_MOD_radiation [2]
[3]     38.1    0.20    0.39      12         __radiation_ifs_rrtm_MOD_gas_optics [3]
                0.02    0.17      12/12          rrtm_gas_optical_depth_ [6]
                0.02    0.09      12/12          srtm_gas_optical_depth_ [9]
                0.07    0.00      12/12          __radiation_ifs_rrtm_MOD_planck_function_atmos [10]
                0.01    0.00      12/12          rrtm_setcoef_140gp_ [24]
                0.01    0.00      12/12          srtm_setcoef_ [28]
                0.00    0.00      12/12          __radiation_gas_MOD_assert_units_gas [149]
                0.00    0.00      12/12          rrtm_prepare_gases_ [38]
                0.00    0.00      12/12          __radiation_ifs_rrtm_MOD_planck_function_surf [152]
-----------------------------------------------
                0.27    0.14      12/12          __radiation_interface_MOD_radiation [2]
[4]     26.4    0.27    0.14      12         __radiation_tripleclouds_sw_MOD_solver_tripleclouds_sw [4]
                0.12    0.00    4817/4817        __radiation_two_stream_MOD_calc_ref_trans_sw [8]
                0.02    0.00   10021/21355       __radiation_matrix_MOD_singlemat_x_vec [13]
                0.00    0.00      12/24          __radiation_regions_MOD_calc_region_properties [140]
                0.00    0.00      12/24          __radiation_overlap_MOD_calc_overlap_matrices [139]
-----------------------------------------------
                0.20    0.16      12/12          __radiation_interface_MOD_radiation [2]
[5]     23.3    0.20    0.16      12         __radiation_tripleclouds_lw_MOD_solver_tripleclouds_lw [5]
                0.06    0.00     358/358         __radiation_two_stream_MOD_calc_no_scattering_transmittance_lw [11]
                0.04    0.00   10404/10404       __radiation_two_stream_MOD_calc_ref_trans_lw [14]
                0.04    0.00     357/357         __radiation_adding_ica_lw_MOD_calc_fluxes_no_scattering_lw [15]
                0.02    0.00   11334/21355       __radiation_matrix_MOD_singlemat_x_vec [13]
                0.00    0.00      12/24          __radiation_regions_MOD_calc_region_properties [140]
                0.00    0.00      12/24          __radiation_overlap_MOD_calc_overlap_matrices [139]
-----------------------------------------------
                0.02    0.17      12/12          __radiation_ifs_rrtm_MOD_gas_optics [3]
[6]     12.3    0.02    0.17      12         rrtm_gas_optical_depth_ [6]
                0.04    0.00      12/12          rrtm_taumol4_ [12]
                0.02    0.00      12/12          rrtm_taumol1_ [17]
                0.02    0.00      12/12          rrtm_taumol3_ [18]
                0.02    0.00      12/12          rrtm_taumol5_ [19]
                0.02    0.00      12/12          rrtm_taumol8_ [20]
                0.02    0.00      11/11          rrtm_taumol9_ [21]
                0.01    0.00      12/12          rrtm_taumol7_ [27]
                0.01    0.00      12/12          rrtm_taumol11_ [25]
                0.01    0.00      12/12          rrtm_taumol12_ [26]
                0.00    0.00      12/12          rrtm_taumol2_ [44]
                0.00    0.00      12/12          rrtm_taumol6_ [45]
                0.00    0.00      12/12          rrtm_taumol10_ [39]
                0.00    0.00      12/12          rrtm_taumol13_ [40]
                0.00    0.00      12/12          rrtm_taumol14_ [41]
                0.00    0.00      12/12          rrtm_taumol15_ [42]
                0.00    0.00      12/12          rrtm_taumol16_ [43]
-----------------------------------------------
                0.15    0.00      11/11          __radiation_interface_MOD_radiation [2]
[7]      9.7    0.15    0.00      11         __radiation_aerosol_optics_MOD_add_aerosol_optics [7]
                0.00    0.00   48331/48331       __radiation_aerosol_optics_data_MOD_calc_rh_index [130]
                0.00    0.00     357/357         __radiation_aerosol_optics_MOD_delta_eddington_extensive_vec [134]
                0.00    0.00      12/12          __radiation_gas_MOD_get_gas [150]
-----------------------------------------------
                0.12    0.00    4817/4817        __radiation_tripleclouds_sw_MOD_solver_tripleclouds_sw [4]
[8]      7.7    0.12    0.00    4817         __radiation_two_stream_MOD_calc_ref_trans_sw [8]
-----------------------------------------------
                0.02    0.09      12/12          __radiation_ifs_rrtm_MOD_gas_optics [3]
[9]      7.1    0.02    0.09      12         srtm_gas_optical_depth_ [9]
